record_index,capture,scenario_id,lane_index,frame_index,subevent_index,packet_index,record_in_packet,stream_offset,source_actor_id,destination_actor_id,target_marker,property_hash,value_width,value_hex,value_u_le,value_f32
8352,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,20,3,8,54,43723073,43723073,,0x13f89710,2,f900,249,
8353,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,20,3,9,61,43723073,43723073,,0x3c95d5c5,2,f900,249,
8354,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,20,3,10,68,43723073,43723073,,0x7532ce24,1,04,4,
8355,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,20,3,11,74,43723073,43723073,,0x96063588,2,1a00,26,
8356,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,20,3,12,81,43723073,43723073,,0x8c44e56b,4,ffffffff,4294967295,nan
8357,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,20,3,13,90,43723073,43723073,,0x8c336da3,4,ffffffff,4294967295,nan
8358,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,20,3,14,99,43723073,43723073,,0x6d5633b9,4,ffffffff,4294967295,nan
8359,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,20,3,15,108,43723073,43723073,,0xd5c5254a,4,ffffffff,4294967295,nan
8360,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,21,4,0,1,43723073,43723073,,0x01e244c5,4,ffffffff,4294967295,nan
8361,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,21,4,1,10,43723073,43723073,,0x50ffb0a4,4,ffffffff,4294967295,nan
8362,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,21,4,2,19,43723073,43723073,,0x415881ad,4,ffffffff,4294967295,nan
8363,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,21,4,3,28,43723073,43723073,,0x61816dfe,4,ffffffff,4294967295,nan
8364,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,21,4,4,37,43723073,43723073,,0x0cca47c4,1,01,1,
8365,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,21,4,5,43,43723073,43723073,,0xb3663189,1,01,1,
8366,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,21,4,6,49,43723073,43723073,,0x95bcf98a,1,01,1,
8367,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,21,4,7,55,43723073,43723073,,0xfdd1f6de,1,01,1,
8368,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,21,4,8,61,43723073,43723073,,0xdc4f03f9,1,01,1,
8369,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,21,4,9,67,43723073,43723073,,0x41991fca,1,01,1,
8370,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,21,4,10,73,43723073,43723073,,0x647a29a8,2,6100,97,
8371,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,21,4,11,80,43723073,43723073,,0x939e884a,2,5c00,92,
8372,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,21,4,12,87,43723073,43723073,,0x416571ac,2,6600,102,
8373,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,21,4,13,94,43723073,43723073,,0x2dfbc13a,2,4f00,79,
8374,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,21,4,14,101,43723073,43723073,,0x0e704141,2,4c00,76,
8375,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,21,4,15,108,43723073,43723073,,0x6ccaf8b3,2,4300,67,
8376,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,21,4,16,115,43723073,43723073,,0x79c7ecff,2,9600,150,
8377,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,22,5,0,1,43723073,43723073,,0xe17d8c7a,2,9600,150,
8378,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,22,5,1,8,43723073,43723073,,0x204cf942,2,9600,150,
8379,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,22,5,2,15,43723073,43723073,,0x1c2aec73,2,9600,150,
8380,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,22,5,3,22,43723073,43723073,,0x5fc56d16,2,a000,160,
8381,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,22,5,4,29,43723073,43723073,,0x64803e98,2,9600,150,
8382,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,22,5,5,36,43723073,43723073,,0x91cd44e7,2,9700,151,
8383,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,22,5,6,43,43723073,43723073,,0x11b1b22d,2,9d00,157,
8384,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,22,5,7,50,43723073,43723073,,0xba51c4e1,2,a900,169,
8385,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,22,5,8,57,43723073,43723073,,0x8cae90db,2,9200,146,
8386,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,22,5,9,64,43723073,43723073,,0x1f3dacc5,2,a900,169,
8387,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,22,5,10,71,43723073,43723073,,0xa329599a,2,a900,169,
8388,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,22,5,11,78,43723073,43723073,,0x6b6e041d,2,ad00,173,
8389,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,22,5,12,85,43723073,43723073,,0xeb90baab,2,a600,166,
8390,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,22,5,13,92,43723073,43723073,,0xd57dc284,2,ae00,174,
8391,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,22,5,14,99,43723073,43723073,,0x17ab37ef,2,aa00,170,
8392,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,22,5,15,106,43723073,43723073,,0x573fe04c,4,0000803f,1065353216,1
8393,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,23,6,0,1,43723073,43723073,,0xbb9cc775,4,0000803e,1048576000,0.25
8394,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,23,6,1,10,43723073,43723073,,0xdba408a0,4,ce180000,6350,8.89824525e-42
8395,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,23,6,2,19,43723073,43723073,,0x0e4920e3,4,b51f0000,8117,1.13743396e-41
8396,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,23,6,3,28,43723073,43723073,,0xacc58f29,4,8f240000,9359,1.31147523e-41
8397,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,23,6,4,37,43723073,43723073,,0xdf99e003,4,c4780000,30916,4.33225433e-41
8398,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,23,6,5,46,43723073,43723073,,0x7b2f0a94,4,ab0e0000,3755,5.26187573e-42
8399,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,23,6,6,55,43723073,43723073,,0x748287f9,4,fd6a0000,27389,3.83801636e-41
8400,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,23,6,7,64,43723073,43723073,,0x6047e4bd,4,63c70000,51043,7.15264775e-41
8401,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,23,6,8,73,43723073,43723073,,0x2a4f53c7,4,2d040000,1069,1.49798806e-42
8402,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,23,6,9,82,43723073,43723073,,0xe764c45d,4,0952f0a0,2700104201,-4.07118678e-19
8403,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,23,6,10,91,43723073,43723073,,0xed6de041,4,0a52f0a0,2700104202,-4.07118704e-19
8404,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,23,6,11,100,43723073,43723073,,0x89098566,4,e32ef0a0,2700095203,-4.06886085e-19
8405,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,23,6,12,109,43723073,43723073,,0x6161a641,4,e42ef0a0,2700095204,-4.06886111e-19
8406,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,24,7,0,1,43723073,43723073,,0xf01787b7,4,0d52f0a0,2700104205,-4.07118781e-19
8407,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,24,7,1,10,43723073,43723073,,0x69579da7,4,0e52f0a0,2700104206,-4.07118807e-19
8408,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,24,7,2,19,43723073,43723073,,0x7da83ade,4,0f52f0a0,2700104207,-4.07118833e-19
8409,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,24,7,3,28,43723073,43723073,,0xad16c7ae,4,e92ef0a0,2700095209,-4.0688624e-19
8410,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,24,7,4,37,43723073,43723073,,0xb5993ddc,4,ea2ef0a0,2700095210,-4.06886266e-19
8411,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,24,7,5,46,43723073,43723073,,0x38c8b08f,4,e52ef0a0,2700095205,-4.06886137e-19
8412,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,24,7,6,55,43723073,43723073,,0x39f384cf,4,e72ef0a0,2700095207,-4.06886188e-19
8413,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,24,7,7,64,43723073,43723073,,0xf053ac1a,4,eb2ef0a0,2700095211,-4.06886292e-19
8414,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,24,7,8,73,43723073,43723073,,0xc9045217,4,fc55f0a0,2700105212,-4.07144812e-19
8415,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,24,7,9,82,43723073,43723073,,0x470d61da,4,fd55f0a0,2700105213,-4.07144837e-19
8416,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,24,7,10,91,43723073,43723073,,0x7efd97e4,4,3973f0a0,2700112697,-4.07338294e-19
8417,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,24,7,11,100,43723073,43723073,,0x3e1a660f,4,ff55f0a0,2700105215,-4.07144889e-19
8418,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,67,24,7,12,109,43723073,43723073,,0xca132bc5,4,366af0a0,2700110390,-4.0727866e-19
8419,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,0,8,0,1,43723073,43723073,,0xd71d3b0e,4,376af0a0,2700110391,-4.07278686e-19
8420,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,0,8,1,10,43723073,43723073,,0xf642f974,4,396af0a0,2700110393,-4.07278737e-19
8421,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,0,8,2,19,43723073,43723073,,0x80dfda92,4,d26af0a0,2700110546,-4.07282692e-19
8422,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,0,8,3,28,43723073,43723073,,0x469403ba,4,dc69f0a0,2700110300,-4.07276333e-19
8423,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,0,8,4,37,43723073,43723073,,0x958051f1,4,7c6af0a0,2700110460,-4.07280469e-19
8424,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,0,8,5,46,43723073,43723073,,0x2f5ac0cc,4,806af0a0,2700110464,-4.07280573e-19
8425,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,0,8,6,55,43723073,43723073,,0x24224121,4,2e6af0a0,2700110382,-4.07278453e-19
8426,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,0,8,7,64,43723073,43723073,,0xe7ed17a0,4,2d6af0a0,2700110381,-4.07278427e-19
8427,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,0,8,8,73,43723073,43723073,,0xf2e07ff4,4,3e6af0a0,2700110398,-4.07278867e-19
8428,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,0,8,9,82,43723073,43723073,,0x03aede7b,4,2c6af0a0,2700110380,-4.07278401e-19
8429,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,0,8,10,91,43723073,43723073,,0x8a676a74,4,3a6af0a0,2700110394,-4.07278763e-19
8430,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,0,8,11,100,43723073,43723073,,0xca9f30e5,4,2f6af0a0,2700110383,-4.07278479e-19
8431,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,0,8,12,109,43723073,43723073,,0x7ff0ee64,1,01,1,
8432,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,0,8,13,115,43723073,43723073,,0x9f278594,1,01,1,
8433,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,1,9,0,1,43723073,43723073,,0x1c420f6c,1,01,1,
8434,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,1,9,1,7,43723073,43723073,,0x69263cb7,1,01,1,
8435,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,1,9,2,13,43723073,43723073,,0x5a0a4034,1,01,1,
8436,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,1,9,3,19,43723073,43723073,,0xc5c48a58,1,01,1,
8437,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,1,9,4,25,43723073,43723073,,0x8e4e1fb2,1,01,1,
8438,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,1,9,5,31,43723073,43723073,,0x318836c0,1,01,1,
8439,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,1,9,6,37,43723073,43723073,,0x419b046f,1,01,1,
8440,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,1,9,7,43,43723073,43723073,,0x8a5cbc5b,1,01,1,
8441,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,1,9,8,49,43723073,43723073,,0xabb78bce,1,01,1,
8442,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,1,9,9,55,43723073,43723073,,0x6b060065,1,01,1,
8443,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,1,9,10,61,43723073,43723073,,0x18734cc5,1,01,1,
8444,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,1,9,11,67,43723073,43723073,,0x0cdd66e8,1,01,1,
8445,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,1,9,12,73,43723073,43723073,,0xb9c13d96,1,01,1,
8446,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,1,9,13,79,43723073,43723073,,0x6065f862,1,01,1,
8447,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,1,9,14,85,43723073,43723073,,0xa6d426c4,1,01,1,
8448,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,1,9,15,91,43723073,43723073,,0x7cc10854,1,01,1,
8449,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,1,9,16,97,43723073,43723073,,0xf55d07a5,1,01,1,
8450,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,1,9,17,103,43723073,43723073,,0xe4567838,1,01,1,
8451,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,1,9,18,109,43723073,43723073,,0x2bcd68aa,1,20,32,
8452,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,1,9,19,115,43723073,43723073,,0xc8c3a058,1,01,1,
8453,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,2,10,0,1,43723073,43723073,,0xadef0b22,1,01,1,
8454,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,2,10,1,7,43723073,43723073,,0x2526d379,1,01,1,
8455,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,2,10,2,13,43723073,43723073,,0x58cd7cc0,1,01,1,
8456,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,2,10,3,19,43723073,43723073,,0xfcdfdcac,1,01,1,
8457,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,2,10,4,25,43723073,43723073,,0x98bcf012,1,01,1,
8458,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,2,10,5,31,43723073,43723073,,0x5f0f0e64,1,01,1,
8459,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,2,10,6,37,43723073,43723073,,0x671ef2b1,1,01,1,
8460,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,2,10,7,43,43723073,43723073,,0x1b37117e,1,01,1,
8461,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,2,10,8,49,43723073,43723073,,0x4b2a7d17,1,01,1,
8462,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,2,10,9,55,43723073,43723073,,0x85aafe74,1,01,1,
8463,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,2,10,10,61,43723073,43723073,,0x1bc46a06,1,01,1,
8464,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,2,10,11,67,43723073,43723073,,0x8b4fa1a4,1,01,1,
8465,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,2,10,12,73,43723073,43723073,,0x8d974f1c,4,e5ebe050,1356917733,3.01884477e+10
8466,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,2,10,13,82,43723073,43723073,,0x5272eae9,4,fcebe050,1356917756,3.01884948e+10
8467,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,2,10,14,91,43723073,43723073,,0x28887bd6,4,0c23e050,1356866316,3.00831457e+10
8468,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,2,10,15,100,43723073,43723073,,0xa2478ea5,4,0c23e050,1356866316,3.00831457e+10
8469,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,2,10,16,109,43723073,43723073,,0x4f365e47,4,0c23e050,1356866316,3.00831457e+10
8470,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,3,11,0,1,43723073,43723073,,0x1662a1bf,4,2fece050,1356917807,3.01885993e+10
8471,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,3,11,1,10,43723073,43723073,,0xc642e791,4,13ece050,1356917779,3.0188542e+10
8472,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,3,11,2,19,43723073,43723073,,0x04a05dae,4,0c23e050,1356866316,3.00831457e+10
8473,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,3,11,3,28,43723073,43723073,,0x36b51229,4,0c23e050,1356866316,3.00831457e+10
8474,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,3,11,4,37,43723073,43723073,,0x9db2fd87,4,09ece050,1356917769,3.01885215e+10
8475,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,3,11,5,46,43723073,43723073,,0x9fd558d0,4,0c23e050,1356866316,3.00831457e+10
8476,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,3,11,6,55,43723073,43723073,,0x9a378611,4,0c23e050,1356866316,3.00831457e+10
8477,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,3,11,7,64,43723073,43723073,,0xd68fa0e1,4,23b3df50,1356837667,3.00244726e+10
8478,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,3,11,8,73,43723073,43723073,,0xbca83abb,4,32b3df50,1356837682,3.00245033e+10
8479,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,3,11,9,82,43723073,43723073,,0x45b85823,4,faacdf50,1356836090,3.00212429e+10
8480,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,3,11,10,91,43723073,43723073,,0x5883d746,4,3aaddf50,1356836154,3.0021374e+10
8481,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,3,11,11,100,43723073,43723073,,0xedad792f,4,a1d4ca50,1355469985,2.72234598e+10
8482,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,3,11,12,109,43723073,43723073,,0x5d9dbe46,4,79745550,1347777657,1.43247206e+10
8483,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,4,12,0,1,43723073,43723073,,0x22bc605f,4,79745550,1347777657,1.43247206e+10
8484,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,4,12,1,10,43723073,43723073,,0x10f6fd7c,4,0c23e050,1356866316,3.00831457e+10
8485,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,4,12,2,19,43723073,43723073,,0xebbefbea,4,79745550,1347777657,1.43247206e+10
8486,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,4,12,3,28,43723073,43723073,,0xe058a98c,4,79745550,1347777657,1.43247206e+10
8487,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,4,12,4,37,43723073,43723073,,0x3c674537,4,79745550,1347777657,1.43247206e+10
8488,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,4,12,5,46,43723073,43723073,,0x49ced7cd,4,79745550,1347777657,1.43247206e+10
8489,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,4,12,6,55,43723073,43723073,,0x63d4b0db,4,79745550,1347777657,1.43247206e+10
8490,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,4,12,7,64,43723073,43723073,,0x7fc8b15d,4,79745550,1347777657,1.43247206e+10
8491,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,4,12,8,73,43723073,43723073,,0x6b9c6437,4,79745550,1347777657,1.43247206e+10
8492,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,4,12,9,82,43723073,43723073,,0x94574d0a,4,79745550,1347777657,1.43247206e+10
8493,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,4,12,10,91,43723073,43723073,,0x97e78c4e,4,79745550,1347777657,1.43247206e+10
8494,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,4,12,11,100,43723073,43723073,,0x4db13e27,4,79745550,1347777657,1.43247206e+10
8495,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,4,12,12,109,43723073,43723073,,0x620811c8,2,0a00,10,
8496,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,5,13,0,1,43723073,43723073,,0x3dd87222,2,1e00,30,
8497,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,5,13,1,8,43723073,43723073,,0xfa5e83e4,2,5a00,90,
8498,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,5,13,2,15,43723073,43723073,,0x461773ff,2,3c00,60,
8499,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,5,13,3,22,43723073,43723073,,0x7b71de03,2,2800,40,
8500,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,5,13,4,29,43723073,43723073,,0x44849402,4,0000803f,1065353216,1
8501,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,5,13,5,38,43723073,43723073,,0x19b5d704,4,0000803f,1065353216,1
8502,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,5,13,6,47,43723073,43723073,,0x1bc92b93,2,ffff,65535,
8503,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,5,13,7,54,43723073,43723073,,0x1e1bdb29,2,ffff,65535,
8504,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,5,13,8,61,43723073,43723073,,0xb1cbe069,1,04,4,
8505,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,5,13,9,67,43723073,43723073,,0xf8a7dab1,1,05,5,
8506,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,5,13,10,73,43723073,43723073,,0x20fe7d3f,1,05,5,
8507,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,5,13,11,79,43723073,43723073,,0x002c1cd3,4,1109f5a0,2700413201,-4.15106141e-19
8508,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,6,14,0,1,43723073,43723073,,0xd6917eac,4,6a84a53e,1051034730,0.323275864
8509,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,6,14,1,10,43723073,43723073,,0x6974eda5,4,00b4f1a0,2700194816,-4.09461021e-19
8510,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,6,14,2,19,43723073,43723073,,0x5cdee710,4,38b0f1a0,2700193848,-4.09435998e-19
8511,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,6,14,3,28,43723073,43723073,,0x1fa0bdf7,4,3eb0f1a0,2700193854,-4.09436154e-19
8512,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,6,14,4,37,43723073,43723073,,0x570e1086,4,34b0f1a0,2700193844,-4.09435895e-19
8513,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,6,14,5,46,43723073,43723073,,0xcfff28e0,4,acb0f1a0,2700193964,-4.09438997e-19
8514,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,6,14,6,55,43723073,43723073,,0xd4235016,4,43b0f1a0,2700193859,-4.09436283e-19
8515,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,6,14,7,64,43723073,43723073,,0x58060af4,4,abb0f1a0,2700193963,-4.09438971e-19
8516,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,6,14,8,73,43723073,43723073,,0x073c06a8,4,3fb0f1a0,2700193855,-4.09436179e-19
8517,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,6,14,9,82,43723073,43723073,,0xad01c385,4,b5b0f1a0,2700193973,-4.0943923e-19
8518,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,6,14,10,91,43723073,43723073,,0xd485feaa,4,4ab0f1a0,2700193866,-4.09436464e-19
8519,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,6,14,11,100,43723073,43723073,,0xab82239b,4,42b0f1a0,2700193858,-4.09436257e-19
8520,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,6,14,12,109,43723073,43723073,,0xa23b5013,1,01,1,
8521,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,6,14,13,115,43723073,43723073,,0x14d7f7bd,1,01,1,
8522,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,7,15,0,1,43723073,43723073,,0xe2983e05,1,01,1,
8523,teleport_to_gridania.pcapng,aetheryte-mechanic-teleport-flows,0,68,7,15,1,7,43723073,43723073,,0x774a02bf,1,06,6,
